FID,PD_ID,Comment,Year,Name,Acres,Hectares,Plague,Manager,Perimeter,Activity,YearAcquir,sdeWildlif,Shape_area,Shape_len
1096,81.0, ,2006.0,Reynolds,11.34003569,4.58914963,2007,OSMP,5508.27778892,2.0,1977,493970.028393,493969.978683,5508.27749872
1097,70.0, ,2006.0,McKenzie - south,26.62877844,10.77628431,2007,OSMP,7705.95209777,2.0,1974,1159944.9582,1159944.94914,7705.95210152
1098,23.0, ,2006.0,"Canino, Lanocito, Richardson",99.90341241,40.42947661, ,OSMP,21963.1405437,2.0,1979,4351775.27732,4351775.23737,21963.1410904
1099,95.0, ,2006.0,Steinbach,12.16425169,4.92269801, ,OSMP,5146.13577472,2.0,1984,529872.705955,529872.684308,5146.13647372
1100,145.0,Split polys from Minnetrista,2006.0,"Stepanek, Canino, Cito",29.14741739,11.79554133, ,OSMP,22653.697743,2.0,1995,1269656.38184,1269656.42303,22653.6982513
1101,101.0,1 COYOTE,2006.0,Superior Associates - Kelsal,14.31672248,5.79377203, ,OSMP,4941.51422572,2.0,1993,623633.902874,623633.936607,4941.5153216
1102,83.0, ,2006.0,Rudd,8.31838173,3.36632965, ,OSMP,2927.62601959,2.0,1975,362347.248721,362347.258601,2927.62601991
1103,107.0, ,2006.0,Teller Farms - south,14.99094289,6.06661935, ,OSMP,6600.63126081,2.0,1984,653002.854303,653002.860113,6600.63126285
1104,105.0, ,2006.0,Teller Farms - north,81.10232992,32.82094847, ,OSMP,28009.356047,2.0,1984,3532803.38264,3532803.35998,28009.3564194
1105,122.0, ,2006.0,Waldorf,0.55061341,0.22282534, ,OSMP,1496.37988682,2.0,2002,23984.6150013,23984.6243488,1496.38010079
1106,115.0, ,2006.0,Waneka / Kelsall,119.8311009,48.49392603, ,OSMP,18324.4397633,2.0,1990,5219821.87616,5219821.87574,18324.4397636
1107,119.0, ,2006.0,Wood Brothers,32.49113109,13.14869425, ,OSMP,10313.9669696,2.0,1974,1415308.0155,1415308.009,10313.9674113
1108,68.0, ,2006.0,Marshall,47.66697253,19.29013939, ,OSMP,10724.3642008,2.0,1997,2076364.94047,2076365.01774,10724.3624365
1109,4.0, ,2006.0,Aweida II,50.09497705,20.27271796, ,OSMP,9152.98199723,2.0,1993,2182128.55883,2182128.47178,9152.98436932
1110,36.0, ,2006.0,East Rudd - north,2.65248921,1.0734243, ,OSMP,2314.10007539,2.0,1975,115541.965336,115541.967693,2314.10007554
1111,75.0, ,2006.0,NU West,1.50646162,0.60964339, ,OSMP,1349.52702923,2.0,1984,65621.1906731,65621.2058047,1349.52703182
1112,41.0,POSSIBLE PLAGUE WHILE MAPPING,2006.0,Gallagher,0.35927973,0.14539535,2006,OSMP,1247.44924921,2.0,1997,15650.1620181,15650.1623067,1247.44924925
1113,37.0, ,2006.0,East Rudd - south,2.61523052,1.05834624, ,OSMP,1826.38201039,2.0,1975,113918.990505,113918.985765,1826.38201113
1114,56.0, ,2006.0,Lindsay Mesa Top,8.07078257,3.26612983, ,OSMP,3005.09818178,2.0,1990,351561.875046,351561.88236,3005.09818283
1115,57.0, ,2006.0,Jewel Mountain - pond,9.40230886,3.8049794, ,OSMP,4068.98327551,2.0,1999,409562.931668,409562.935865,4068.98327557
1116,113.0, ,2006.0,Van Fleet / Jeffco,43.31915805,17.5306413, ,OSMP,9075.20378388,2.0,1999,1886974.99783,1886974.97682,9075.2035999
1117,38.0,"PLAGUED IN 2005, RECOLONIZED APPARENTLY",2006.0,ERNI,1.08458271,0.43891505,2005,OSMP,2224.91477331,2.0,1967,47244.3871296,47244.2340733,2224.91425084
1118,74.0, ,2006.0,Moore,5.77752679,2.33808214, ,OSMP,4328.5597147,2.0,1974,251668.133859,251668.060296,4328.55986099
1119,28.0, ,2006.0,Damyonovich,37.73022239,15.26887928, ,OSMP,7525.08256343,2.0,1995,1643521.93094,1643521.91317,7525.0825636
1120,33.0,Plague hit around Februrary or March 2006,2006.0,Dover/Blacker,0.23230441,0.09401026,2006,OSMP,409.92052882,2.0,1985,10119.15954,10119.1394681,409.920528846
1121,82.0, ,2006.0,Rolling Rock,3.67990847,1.48920612, ,OSMP,6093.85499302,2.0,1968,160296.196294,160296.171714,6093.85385901
1122,92.0, ,2006.0,Stanger,36.37709229,14.72128696, ,OSMP,11992.2659522,2.0,2000,1584579.79447,1584579.80199,11992.2659678
1123,97.0, ,2006.0,Straty Cline,23.17398169,9.37817767, ,OSMP,9852.82607322,2.0,1998,1009454.59582,1009454.60476,9852.82607315
1124,109.0, ,2006.0,Valmont Butte - east,0.93744311,0.37936977, ,OSMP,2202.68816481,2.0,2000,40834.8759143,40834.8585353,2202.68786163
1125,110.0, ,2006.0,Valmont Butte - west,2.5537646,1.03347187, ,OSMP,1870.75944147,2.0,2000,111241.540397,111241.541191,1870.75944168
1126,87.0, ,2006.0,Sams Lane / Van Vleet - east,8.02355075,3.24701579, ,OSMP,3847.64390506,2.0,1978,349504.443169,349504.472473,3847.6439986
1127,111.0, ,2006.0,Van Vleet - east,13.82266346,5.59383344, ,OSMP,3949.8954445,2.0,1978,602112.818107,602112.812027,3949.88734101
1128,61.0, ,2006.0,Johnson - north,0.33943379,0.13736398,2005,OSMP,651.41246847,2.0,2000,14785.6797141,14785.6766971,651.412468609
1129,76.0,Plagued before 2006 mapping.,2006.0,Oasis,4.78230229,1.93532907,2006,OSMP,3355.40039964,2.0,2001,208316.250964,208316.254291,3355.40039977
1130,35.0,MAPPED BY BCPOS,2006.0,East Beech - horseshoe,0.24433328,0.09887817,2006,OSMP,661.58915996,2.0,1988,10643.11491,10643.1152168,661.589160021
1131,52.0,Not mapped by OSMP,2006.0,IBM CE,17.08072588,6.91232452, ,OSMP,11626.1334916,2.0,1998,744033.489236,744033.443261,11626.1335021
1132,54.0, ,2006.0,Jafay,156.08611023,63.16580776, ,OSMP,44250.9788751,2.0,1990,6799083.70993,6799083.76525,44250.978879
1133,118.0,2 TOWNS,2006.0,West Rudd - south,9.95038578,4.02677826, ,OSMP,3747.66732085,2.0,1975,433437.077878,433437.070797,3747.66732094
1134,117.0,2 TOWNS,2006.0,West Rudd - north,3.10957009,1.25839837, ,OSMP,1782.95683955,2.0,1975,135452.331542,135452.331353,1782.95683956
1135,58.0, ,2006.0,Johnson - Bldr Res North,0.00382914,0.0015496,2006,OSMP,973.59256939,2.0,1992,11647.92506,166.796560007,76.6121399078
1136,59.0, ,2006.0,Johnson - Bldr Res South,2.33705782,0.94577375,2006,OSMP,2834.91025271,2.0,1992,101801.723991,101801.831641,2834.90808192
1137,30.0, ,2006.0,Johnson/Dawson - south,7.68252049,3.10900574, ,OSMP,9487.29095636,2.0,1992,334649.230887,334649.254,9456.90612732
1138,29.0, ,2006.0,Johnson/Dawson,5.99046115,2.42425362, ,OSMP,4875.59936959,2.0,1992,260943.452368,260943.444004,4875.59810898
1139,6.0, ,2006.0,Andrus - southeast,1.12475717,0.45517308, ,OSMP,1439.90884007,2.0,1977,48994.2249797,48994.2263669,1439.90884015
1140,3.0, ,2006.0,Andrus - mesa,50.25105695,20.33588126, ,OSMP,9170.92829356,2.0,1977,2188927.22807,2188927.28509,9170.92904758
1141,2.0, ,2006.0,Andrus - north,14.49537443,5.86606991, ,OSMP,5865.56486616,2.0,1977,631415.960533,631415.984637,5865.56423821
1142,16.0, ,2006.0,BVR - 103 Corp - L pasture south,2.79300439,1.13028878,2006,OSMP,4050.08277303,2.0,1973,121662.812823,121662.784718,4050.08277549
1143,19.0, ,2006.0,BVR 103 Corp - south,0.42792828,0.17317643,2006,OSMP,1097.84465322,2.0,1973,18640.4798287,18640.4811859,1097.84465343
1144,60.0, ,2006.0,Johnson - Monarch,2.07777274,0.8408448, ,OSMP,5416.75863736,2.0,1992,90507.3972537,90507.4187286,5416.75863767
1145,103.0,MAPPED BY BCPOS,2006.0,Superior Assoc/Arsenault - S,36.18158931,14.64216971, ,OSMP,10196.9021678,2.0,1993,1576063.66534,1576063.72586,10196.9021679
1146,104.0,MAPPED BY BCPOS,2006.0,Superior Assoc/Arsenault - N,12.96135673,5.24527497, ,OSMP,6046.75679089,2.0,1993,564594.440569,564594.440579,6046.75679124
1147,101.0, ,2007.0,Superior Associates - Kelsal,13.77368799,5.57401377, ,OSMP,6278.31655221,2.0,1993,599979.444078,599979.449086,6278.31569234
1148,103.0, ,2007.0,Superior Assoc/Arsenault - S,29.29333912,11.85459376, ,OSMP,11782.8244652,2.0,1993,1276013.00398,1276012.74799,11782.8246305
1149,99.0, ,2007.0,Superior Associates Mayhoffer,2.90736967,1.17657076, ,OSMP,1616.50039358,2.0,1993,126644.537067,126644.516041,1616.50013
1150,104.0, ,2007.0,Superior Assoc/Arsenault - N,10.13874847,4.10300594, ,OSMP,7033.20417961,2.0,1993,441642.133282,441642.116893,7033.20385049
1151,52.0, ,2007.0,IBM CE,0.37893325,0.15334885, ,OSMP,498.9907707,2.0,1998,16506.2662591,16506.266517,498.990771382
1152,51.0, ,2007.0,IBM,17.28931564,6.9967378, ,OSMP,11061.3128205,2.0,1998,753119.599208,753119.576779,11061.3130222
1153,4.0, ,2007.0,Aweida II,45.29090394,18.32857855, ,OSMP,9528.64827957,2.0,1993,1972863.84935,1972863.88411,9528.64823483
1154,33.0,only 1-2 dogs,2007.0,Dover/Blacker,1.16275502,0.47055026, ,OSMP,1391.87429351,2.0,1985,50649.4078328,50649.4062149,1391.87429394
1155,62.0, ,2007.0,Klein - Dry Creek,24.22540267,9.80367264, ,OSMP,9799.60624454,2.0,1974,1055254.40039,1055254.31934,9799.60744509
1156,100.0, ,2007.0,Superior Associates - west,75.49221496,30.5506155, ,OSMP,18244.449591,2.0,1993,3288427.91136,3288427.73002,18244.449493
1157,114.0, ,2007.0,Varra - east,16.59472547,6.71564713, ,OSMP,7471.87000198,2.0,1986,722863.338885,722863.349904,7471.87000431
1158,40.0, ,2007.0,Flatirons Vista,69.72270948,28.21577946, ,OSMP,17560.1571417,2.0,1981,3037109.06023,3037109.07637,17560.1571425
1159,120.0, ,2007.0,Yunker - east,0.68798711,0.2784185, ,OSMP,1056.7464907,2.0,1977,29968.4095049,29968.598564,1056.74649107
1160,42.0, ,2007.0,Gallucci,57.65984843,23.33411279, ,OSMP,11589.7969609,2.0,1968,2511652.97518,2511652.95099,11589.7974149
1161,121.0,new pdog town,2007.0,IBM - Cottontail trail,1.38059137,0.55870551, ,OSMP,1480.34390565,2.0,1998,60138.2999681,60138.3195279,1480.34390714
1162,37.0, ,2007.0,East Rudd - south,1.89400041,0.76647477, ,OSMP,2158.21501589,2.0,1975,82502.3512397,82502.3278093,2158.21501698
1163,49.0, ,2007.0,Hogan Brothers - north,0.57952233,0.23452437, ,OSMP,1009.15261143,2.0,1986,25243.8887874,25243.8918926,1009.15261154
1164,82.0, ,2007.0,Rolling Rock,2.9789655,1.20554457, ,OSMP,5905.19528887,2.0,1968,129763.222763,129763.218228,5905.19538325
1165,113.0, ,2007.0,Van Fleet / Jeffco,48.40624935,19.58931411, ,OSMP,10453.5606608,2.0,1999,2108567.72358,2108567.78723,10453.5606634
1166,57.0, ,2007.0,Jewel Mountain - pond,8.67304974,3.5098587, ,OSMP,4534.31852295,2.0,1999,377796.527422,377796.535355,4534.31852311
1167,68.0, ,2007.0,Marshall,39.35372448,15.92588727, ,OSMP,13620.1764871,2.0,1997,1714241.35223,1714241.38142,13620.1771633
1168,69.0, ,2007.0,McKenzie - north,45.08621806,18.24574511,2008,OSMP,11131.9068121,2.0,1974,1963947.79292,1963947.80294,11131.9068158
1169,56.0, ,2007.0,Lindsay Mesa Top,5.33953281,2.16083227, ,OSMP,2365.18542711,2.0,1990,232589.117317,232589.119018,2365.18542915
1170,36.0, ,2007.0,East Rudd - north,3.19480359,1.29289114, ,OSMP,2092.62496444,2.0,1975,139165.093893,139165.087918,2092.62496452
1171,118.0, ,2007.0,West Rudd - south,11.6129045,4.69957572, ,OSMP,3566.73186913,2.0,1975,505856.10638,505856.0967,3566.73187024
1172,117.0,SPARSELY POPULATED,2007.0,West Rudd - north,3.52298953,1.42570328, ,OSMP,2924.58621509,2.0,1975,153460.80067,153460.809994,2924.58621516
1173,28.0, ,2007.0,Damyonovich,37.61046384,15.22041471, ,OSMP,8754.89561097,2.0,1995,1638305.25027,1638305.25155,8754.89561179
1174,83.0, ,2007.0,Rudd,9.32143763,3.77225197, ,OSMP,2913.58189667,2.0,1975,406040.194343,406040.199105,2913.58189677
1175,87.0, ,2007.0,Sams Lane / Van Vleet - east,8.92871288,3.6133219, ,OSMP,4145.66463475,2.0,1978,388933.183613,388933.177103,4145.66463843
1176,95.0, ,2007.0,Steinbach,11.67425613,4.72440384, ,OSMP,5514.15117212,2.0,1984,508528.562897,508528.56303,5514.15127421
1177,108.0, ,2007.0,Ute,59.20040941,23.9575557, ,OSMP,16103.2465603,2.0,1995,2578759.53704,2578759.51869,16103.2451361
1178,112.0, ,2007.0,Van Vleet - west,2.37370993,0.96060633, ,OSMP,1722.91930087,2.0,1978,103398.40996,103398.391083,1722.91908823
1179,111.0, ,2007.0,Van Vleet - east,15.16266117,6.13611127, ,OSMP,4392.03372019,2.0,1978,660482.88079,660482.878691,4392.03372356
1180,122.0,5PDOGS,2007.0,Waldorf,2.25392878,0.91213262, ,OSMP,2104.59169451,2.0,2002,98180.7883142,98180.7449549,2104.59169469
1181,76.0, ,2007.0,Oasis,4.19348024,1.69704124, ,OSMP,3409.67696492,2.0,2001,182667.272377,182667.268651,3409.67696504
1182,115.0, ,2007.0,Waneks / Kelsall,121.09418656,49.00507866, ,OSMP,20935.6607439,2.0,1990,5274841.66031,5274841.66727,20935.6606152
1183,72.0, ,2007.0,Mesa Sand & Gravel,150.39400607,60.86229493, ,OSMP,25633.4606001,2.0,1985,6551136.70613,6551136.69968,25633.4606147
1184,92.0, ,2007.0,Stanger,24.44543141,9.89271511, ,OSMP,13619.9367728,2.0,2000,1064838.71375,1064838.7328,13619.9355087
1185,31.0, ,2007.0,Ditzel,2.17685474,0.88094186, ,OSMP,2733.94005603,2.0,1984,94823.4063346,94823.4130413,2733.94005709
1186,30.0, ,2007.0,Johnson/Dawson - south,1.65264089,0.66880004, ,OSMP,3661.01561532,2.0,1992,71988.7592751,71988.7492733,3661.01561639
1187,27.0, ,2007.0,Culver,46.86731617,18.96652995, ,OSMP,18819.799075,2.0,1992,2041532.16572,2041532.1263,18819.8001883
1188,26.0, ,2007.0,Cowles,2.13110822,0.8624289, ,OSMP,3131.48516455,2.0,1991,92830.7069348,92830.7027007,3131.48516478
1189,19.0,SNOW,2007.0,BVR 103 Corp - south,0.11531783,0.04666747, ,OSMP,295.30059235,2.0,1973,5023.22647768,5023.22451174,295.300592821
1190,21.0,SNOW,2007.0,BVR 103 Corp - north,0.27186006,0.11001786, ,OSMP,484.08221027,2.0,1973,11842.143274,11842.1767534,484.082965864
1191,13.0,SNOW,2007.0,"BLIP, Boulder Warehouse",0.34010899,0.13763723, ,OSMP,1108.05476309,2.0,1973,14815.0877524,14815.0883897,1108.05476335
1192,123.0,PLAGUE?,2007.0,Bennett,10.63209829,4.30265753, ,OSMP,13130.1391902,2.0,2007,463132.33172,463132.349108,13130.1397558
1193,5.0, ,2007.0,Andrus - south,2.97729262,1.20486758, ,OSMP,3213.21840009,2.0,1977,129690.300945,129690.347944,3213.21868927
1194,6.0, ,2007.0,Andrus - southeast,1.61461433,0.65341124, ,OSMP,2567.20754692,2.0,1977,70332.3198278,70332.3190173,2567.20754703
1195,41.0, ,2007.0,Gallagher,1.39568257,0.5648127, ,OSMP,1817.12833363,2.0,1997,60795.6924983,60795.6895508,1817.12833399
1196,43.0,DIFFICULT IN SNOW,2007.0,Gilbert,0.1191574,0.04822129, ,OSMP,264.7367553,2.0,1973,5190.47577305,5190.47577302,264.736755312
1197,44.0, ,2007.0,Greenbelt Plateau,5.65445396,2.28827633, ,OSMP,3064.62885313,2.0,1984,246307.032763,246307.029382,3064.62885317
1198,75.0, ,2007.0,NU West,1.28101984,0.51841034, ,OSMP,1224.15823808,2.0,1984,55801.0027657,55801.0009846,1224.15823811
1199,9.0, ,2007.0,BC Hospital,9.06691617,3.66925079, ,OSMP,7915.46756967,2.0,2002,394953.280704,394953.288561,7915.46776632
1200,54.0,plague before 2008 mapping,2007.0,Jafay,204.26245927,82.66208452,2008,OSMP,28981.9296771,2.0,1990,8897637.13072,8897637.13518,28981.9271925
1201,25.0, ,2007.0,"Cosslett, Knaus",1.21256152,0.49070624, ,OSMP,1742.98282189,2.0,1990,52818.9741323,52818.9687102,1742.98281973
1202,58.0, ,2007.0,Johnson - Bldr Res North,0.58593789,0.23712065, ,OSMP,1516.79305646,2.0,1992,25523.3548329,25523.3523809,1516.79305672
1203,60.0, ,2007.0,Johnson - Monarch,1.45337727,0.58816091, ,OSMP,3461.36882135,2.0,1992,63308.835675,63308.860492,3461.36882269
1204,59.0, ,2007.0,Johnson - Bldr Res South,4.88818618,1.97817876, ,OSMP,5768.50455001,2.0,1992,212928.535001,212928.53829,5768.50455181
1205,29.0, ,2007.0,Johnson/Dawson,0.24844473,0.10054202, ,OSMP,687.70239011,2.0,1992,10822.2061245,10822.2091487,687.702390284
1206,66.0, ,2007.0,Manchester,1.31104654,0.53056171, ,OSMP,1440.22850206,2.0,1999,57108.9575719,57108.9587057,1440.22850211
1207,74.0, ,2007.0,Moore,6.82781422,2.76311838, ,OSMP,3715.27836155,2.0,1974,297418.483528,297418.397827,3715.27952112
1208,38.0, ,2007.0,ERNI,5.08451809,2.05763147, ,OSMP,3271.10761132,2.0,1967,221480.86853,221480.722027,3271.1070978
1209,23.0,plague before 2008 mapping,2007.0,"Canino, Lanocito, Richardson",109.59304002,44.35072979,2008,OSMP,19767.0362109,2.0,1979,4773853.65048,4773853.72793,19767.0359802
1210,85.0,DOGS SEEN,2007.0,Ryan - north,0.24934147,0.10090491, ,OSMP,468.0768407,2.0,2001,10861.2698989,10861.2709887,468.076840691
1211,129.0, ,2007.0,Jacob/Andrea,0.20980495,0.08490505, ,OSMP,624.06379797,2.0,2005,9139.06572674,9139.06699788,624.063798431
1212,88.0,SNOW,2007.0,Schneider - east,0.38799508,0.15701604, ,OSMP,825.08447171,2.0,2006,16900.999519,16900.9981579,825.084472074
1213,94.0, ,2007.0,Steele - south,8.97273988,3.631139, ,OSMP,6643.15042419,2.0,1999,390850.980242,390850.985704,6643.15042443
1214,124.0,NEW,2007.0,Stengel,0.17775981,0.07193684, ,OSMP,476.02834902,2.0,1974,7743.18668681,7743.18636327,476.028349054
1215,126.0, ,2007.0,Brewbaker,11.87272938,4.80472311, ,OSMP,7350.41080956,2.0,1996,517173.582592,517174.023011,7350.41184921
1216,97.0, ,2007.0,Straty cline,20.61992918,8.34458928, ,OSMP,8690.80872166,2.0,1998,898200.544492,898200.522179,8690.8087239
1217,105.0, ,2007.0,Teller Farms - north,76.60186547,30.99967513, ,OSMP,27982.4730649,2.0,1984,3336763.92631,3336763.91287,27982.4730704
1218,39.0, ,2007.0,ERTL III - South,2.94614114,1.19226102, ,OSMP,2047.86585536,2.0,1984,128333.390049,128333.394906,2047.86585621
1219,46.0,NEW,2007.0,Hartnagle,3.79163953,1.53442208, ,OSMP,2524.42865161,2.0,1997,165163.160358,165163.157384,2524.42865189
1220,107.0,FOX,2007.0,Teller Farms - south,10.1034949,4.08873932, ,OSMP,8205.02368381,2.0,1984,440106.475696,440106.477284,8205.02368519
1221,119.0, ,2007.0,Wood Brothers,38.96071078,15.76684026, ,OSMP,7490.5143766,2.0,1974,1697121.789,1697121.77291,7490.51437636
1222,10.0,Digitized using Loren Sackett's GPS data,2007.0,Belgrove - north,1.35290502,0.54750124, ,OSMP,1826.70520308,2.0,1980,58932.3120279,58932.306747,1826.70520311
1223,125.0,new town started in 2006.,2007.0,Gebhard,0.63090202,0.25531699,NO,OSMP,873.40018696,2.0,1971,27481.9751717,27481.9818715,873.400187285
1224,63.0,Mapped April 2008 since lost GPS file from 2007,2007.0,Klein - south,1.75661114,0.71087531,NO,OSMP,2004.05487408,2.0,1991,76517.6657045,76517.6753957,2004.05487525
1225,98.0,Mapped April 2008 since lost GPS file from 2007,2007.0,Suitts,10.87845302,4.40235375,NO,OSMP,4037.96900014,2.0,1991,473863.526499,473863.518014,4037.96900138
1226,35.0, ,2007.0,East Beech - horseshoe,2.61190216,1.0569993, ,OSMP,2247.21323565,2.0,1988,113774.012531,113774.002925,2247.21323601
1227,34.0, ,2007.0,East Beech,0.30419711,0.1231042, ,OSMP,573.01895989,2.0,1988,13250.7753556,13250.7732277,573.019002322
1228,12.0, ,2007.0,"BLIP, East Beech - south",1.91024733,0.77304967, ,OSMP,2056.66169921,2.0,1973,83210.0393868,83210.0409076,2056.66169924
1229,145.0,Split polys from Minnetrista. Recent plague event,2007.0,"Stepanek, Canino, Cito",17.99710516,7.28317006, ,OSMP,9557.4371583,2.0,1995,783950.773426,783950.764803,9557.43517608
1230,73.0,"Split polys from Stepanek, Canino, Cito. Recent plague event",2007.0,Minnetrista,6.20773632,2.51218176, ,OSMP,5140.36729777,2.0,1985,270407.894446,270407.912669,5140.37533777
1231,3.0, ,2007.0,Andrus - mesa,41.66226641,16.86012104, ,OSMP,12559.6474437,2.0,1977,1814801.09206,1814801.06555,12559.6467404
1232,2.0, ,2007.0,Andrus - north,13.5952491,5.50180211, ,OSMP,7440.76460444,2.0,1977,592206.683305,592206.681863,7440.76449556
1233,15.0,SNOW,2007.0,"Axelson, BVR, Lore, Ellison",10.26811613,4.15535917, ,OSMP,11829.8154709,2.0,1990,447277.333786,447277.34942,11829.8145678
1234,16.0,SNOW,2007.0,BVR - 103 Corp - L pasture south,5.65276327,2.28759213, ,OSMP,9636.16352514,2.0,1973,246233.386146,246233.382962,9636.16359427
1235,6.0, ,2008.0,Andrus - southeast,2.78986157,1.12901692, ,OSMP,2918.44950674,2.0,1977,121525.894542,121525.883863,2918.44950688
1236,126.0, ,2008.0,Brewbaker,12.92313728,5.22980811, ,OSMP,11476.4788143,2.0,1996,562929.301742,562929.60818,11476.4801616
1237,10.0, ,2008.0,Belgrove - north,4.51060166,1.82537573, ,OSMP,5874.09941671,2.0,1980,196481.020817,196481.02217,5874.09941738
1238,75.0, ,2008.0,NU West,2.49884623,1.01124719, ,OSMP,1569.91371737,2.0,1984,108849.340448,108849.306468,1569.9136405
1239,123.0, ,2008.0,Bennett,10.55353703,4.27086491, ,OSMP,16422.8093159,2.0,2007,459710.259428,459710.234223,16422.8089021
1240,124.0, ,2008.0,Stengel,0.34231395,0.13852954, ,OSMP,997.31501867,2.0,1974,14911.1355119,14911.1361549,997.315018646
1241,62.0, ,2008.0,Klein - Dry Creek,27.02754541,10.93765957, ,OSMP,8929.99725312,2.0,1974,1177315.43363,1177315.16872,8929.99729261
1242,27.0, ,2008.0,Culver,61.2126283,24.7718718, ,OSMP,16130.4570479,2.0,1992,2666411.4907,2666411.42305,16130.4551527
1243,114.0, ,2008.0,Varra - east,13.88362319,5.61850297, ,OSMP,8308.26372223,2.0,1986,604768.262859,604768.20689,8308.26379503
1244,33.0, ,2008.0,Dover/Blacker,3.83384241,1.55150098, ,OSMP,4730.08552798,2.0,1985,167001.511988,167001.507565,4730.08525219
1245,113.0, ,2008.0,Van Vleet / Jeffco,52.05736825,21.0668695, ,OSMP,8455.74965262,2.0,1999,2267609.91889,2267609.89032,8455.74947992
1246,57.0, ,2008.0,Jewell Mountain - pond,10.66283692,4.31509701, ,OSMP,3538.17976701,2.0,1999,464471.316378,464471.318323,3538.17976728
1247,41.0, ,2008.0,Gallagher,4.83609631,1.95709874, ,OSMP,5393.91750008,2.0,1997,210659.517017,210659.512813,5393.9175009
1248,31.0, ,2008.0,Ditzel,3.64929771,1.47681839, ,OSMP,3705.26316351,2.0,1984,158962.770642,158962.772329,3705.26324528
1249,42.0, ,2008.0,Gallucci,53.38866713,21.60562705, ,OSMP,12641.7747833,2.0,1968,2325600.97628,2325601.03769,12641.7748129
1250,111.0, ,2008.0,Van Vleet - east,15.1316061,6.12354373, ,OSMP,5248.85305085,2.0,1978,659130.262636,659130.125012,5248.85208227
